detail_url,build_year,energy_class,operating_cost_sek_per_year,monthly_fee_sek,ownership_type,latitude,longitude,days_on_market,has_detail_data,detail_source_text
https://www.booli.se/bostad/3382754,1946,,,,,57.7322762,12.07589784,,yes,"Slutpris Villa på Blankavägen 44, Centrala Sävedalen, Partille – Booli Gå till innehåll Sök bostad Värdera Hitta mäklare Mäklarmatchning Sök mäklare Mäklarbyråer Sälja bostad på Booli Skaffa kunskap Lagfart Blankavägen 44 Villa · Centrala Sävedalen · Partille Lagfart 8 050 000 kr Boarea 124 m² Biarea 66 m² Rum 6 rum Tomtarea 603 m² Byggår 1946 Eldstad Uteplats Ansvarig mäklare Om försäljningen Lagfarten blev 8 050 000 kr Utropspriset var 7 500 000 kr Prisutvecklingen blev +550 000 kr (+7,3%) Såld eller borttagen 2025-03-04 Lagfart utfärdades 2025-07-22 Slutpriset per kvadratmeter var 64 900 kr/m² Om lagfart Om bostaden Uppgifter från försäljningen 2025-03-04 : Den här villan är en äganderätt Driftskostnaden är 4 370 kr/mån Bostaden var till salu i 1 dag Annons Betalar du onödigt mycket i ränta? Här kan du enkelt kolla om du skulle kunna få en bättre ränta hos SBAB! Jämför din ränta direkt! Karta Blankavägen 44, Centrala Sävedalen, Partille Laddar... Annons Påverka dina boendekostnader Annons Går du i säljtankar? Med vår matchningstjänst kan du gratis hitta en mäklare som är expert på just ditt område och din bostad. Skaffa mer kunskap Vill du enkelt hålla koll på bostadsmarknaden? Här har vi har samlat artiklar och kunskap – oavsett om du ska köpa, sälja eller bo. Till artiklarna Vill du se fler villor i området? Västra Götalands län Partille kommun Blankavägen Bostadens säljhistorik Försäljningar i närheten Tjänster Bostadssök Bostadsvärdering Kunskap Räntekartan Booli Pro Bannerannonsering För mäklare Sälja bostad Mäklare i Stockholm Mäklare i Göteborg Mäklare i Malmö Alla mäklarbyråer Alla mäklare Mäklararvoden Mäklarmatchning Om oss Om Booli Press Jobba här Kontakt Vanliga frågor Integritet Användarvillkor Integritetspolicy Om GDPR Cookies Cookieinställningar Ladda ned Google Play App Store Booli är en bostadssajt och en mäklarguide där du hittar Sveriges största samlade utbud av bostäder till salu, slutpriser och värderar din bostad. Vi är en del av SBAB:s tryg"
https://www.booli.se/bostad/3366230,1966,,,,,57.74655727,12.118228,,yes,"Slutpris Radhus på Nygårdsvägen 30F, Lexby, Partille – Booli Gå till innehåll Sök bostad Värdera Hitta mäklare Mäklarmatchning Sök mäklare Mäklarbyråer Sälja bostad på Booli Skaffa kunskap Lagfart Nygårdsvägen 30F Radhus · Lexby · Partille Lagfart 3 300 000 kr Boarea 87 m² Biarea 23 m² Rum 4 rum Tomtarea 76 m² Byggår 1966 Balkong Uteplats Ansvarig mäklare Om försäljningen Lagfarten blev 3 300 000 kr Utropspriset var 3 275 000 kr Prisutvecklingen blev +25 000 kr (+0,8%) Såld eller borttagen 2025-04-08 Lagfart utfärdades 2025-06-18 Slutpriset per kvadratmeter var 37 900 kr/m² Om lagfart Om bostaden Uppgifter från försäljningen 2025-04-08 : Det här radhuset är en äganderätt Driftskostnaden är 3 792 kr/mån Bostaden var till salu i 13 dagar Annons Betalar du onödigt mycket i ränta? Här kan du enkelt kolla om du skulle kunna få en bättre ränta hos SBAB! Jämför din ränta direkt! Karta Nygårdsvägen 30F, Lexby, Partille Laddar... Annons Påverka dina boendekostnader Annons Går du i säljtankar? Med vår matchningstjänst kan du gratis hitta en mäklare som är expert på just ditt område och din bostad. Skaffa mer kunskap Vill du enkelt hålla koll på bostadsmarknaden? Här har vi har samlat artiklar och kunskap – oavsett om du ska köpa, sälja eller bo. Till artiklarna Vill du se fler radhus i området? Västra Götalands län Partille kommun Nygårdsvägen Bostadens säljhistorik Försäljningar i närheten Tjänster Bostadssök Bostadsvärdering Kunskap Räntekartan Booli Pro Bannerannonsering För mäklare Sälja bostad Mäklare i Stockholm Mäklare i Göteborg Mäklare i Malmö Alla mäklarbyråer Alla mäklare Mäklararvoden Mäklarmatchning Om oss Om Booli Press Jobba här Kontakt Vanliga frågor Integritet Användarvillkor Integritetspolicy Om GDPR Cookies Cookieinställningar Ladda ned Google Play App Store Booli är en bostadssajt och en mäklarguide där du hittar Sveriges största samlade utbud av bostäder till salu, slutpriser och värderar din bostad. Vi är en del av SBAB:s trygga och enkla tjänster för bo"
https://www.booli.se/bostad/3367156,1961,,,,,57.74526314,12.11231381,,yes,"7 rum, 124 m² på Repstegsvägen 1 – Booli Gå till innehåll Sök bostad Värdera Hitta mäklare Mäklarmatchning Sök mäklare Mäklarbyråer Sälja bostad på Booli Skaffa kunskap Ej på marknaden Repstegsvägen 1 Radhus · Partille kommun Boarea 124 m² Biarea 60 m² Rum 7 rum Tomtarea 223 m² Byggår 1961 Ansvarig mäklare Uppgifter från försäljningen 2025-05-16 : Det här radhuset är en äganderätt Driftskostnaden är 4 092 kr/mån Annons Betalar du onödigt mycket i ränta? Här kan du enkelt kolla om du skulle kunna få en bättre ränta hos SBAB! Jämför din ränta direkt! Karta Repstegsvägen 1, Partille kommun Laddar... Annons Påverka dina boendekostnader Annons Skaffa mer kunskap Vill du enkelt hålla koll på bostadsmarknaden? Här har vi har samlat artiklar och kunskap – oavsett om du ska köpa, sälja eller bo. Till artiklarna Vill du se fler radhus i området? Västra Götalands län Partille kommun Repstegsvägen Bostadens säljhistorik Försäljningar i närheten Tjänster Bostadssök Bostadsvärdering Kunskap Räntekartan Booli Pro Bannerannonsering För mäklare Sälja bostad Mäklare i Stockholm Mäklare i Göteborg Mäklare i Malmö Alla mäklarbyråer Alla mäklare Mäklararvoden Mäklarmatchning Om oss Om Booli Press Jobba här Kontakt Vanliga frågor Integritet Användarvillkor Integritetspolicy Om GDPR Cookies Cookieinställningar Ladda ned Google Play App Store Booli är en bostadssajt och en mäklarguide där du hittar Sveriges största samlade utbud av bostäder till salu, slutpriser och värderar din bostad. Vi är en del av SBAB:s trygga och enkla tjänster för bolån och boendeekonomi. Ansvarig utgivare: Sebastian Wickert. © 2026 Booli Search Technologies AB."
https://www.booli.se/bostad/1543301,1962,,,,,57.73717905,12.1434075,,yes,"6 rum, 132 m² på Goalovsvägen 20 värderas till 5 130 000 kr – Booli Gå till innehåll Sök bostad Värdera Hitta mäklare Mäklarmatchning Sök mäklare Mäklarbyråer Sälja bostad på Booli Skaffa kunskap Ej på marknaden Goalovsvägen 20 Kedjehus · Partille kommun Se Boolis värdering Boarea 132 m² Biarea 28 m² Rum 6 rum Tomtarea 520 m² Byggår 1962 Ansvarig mäklare Uppgifter från försäljningen 2025-03-31 : Det här kedjehuset är en äganderätt Driftskostnaden är 3 392 kr/mån Annons Betalar du onödigt mycket i ränta? Här kan du enkelt kolla om du skulle kunna få en bättre ränta hos SBAB! Jämför din ränta direkt! Karta Goalovsvägen 20, Partille kommun Laddar... Annons Påverka dina boendekostnader Annons Värdering av den här bostaden Våra värderingar är statistiska och bygger på uppgifter om bostaden, prisutvecklingen och jämförbara försäljningar i området. Se vad vi baserar boolis värderingar på Skaffa mer kunskap Vill du enkelt hålla koll på bostadsmarknaden? Här har vi har samlat artiklar och kunskap – oavsett om du ska köpa, sälja eller bo. Till artiklarna Vill du se fler kedjehus i området? Västra Götalands län Partille kommun Goalovsvägen Bostadens säljhistorik Försäljningar i närheten Tjänster Bostadssök Bostadsvärdering Kunskap Räntekartan Booli Pro Bannerannonsering För mäklare Sälja bostad Mäklare i Stockholm Mäklare i Göteborg Mäklare i Malmö Alla mäklarbyråer Alla mäklare Mäklararvoden Mäklarmatchning Om oss Om Booli Press Jobba här Kontakt Vanliga frågor Integritet Användarvillkor Integritetspolicy Om GDPR Cookies Cookieinställningar Ladda ned Google Play App Store Booli är en bostadssajt och en mäklarguide där du hittar Sveriges största samlade utbud av bostäder till salu, slutpriser och värderar din bostad. Vi är en del av SBAB:s trygga och enkla tjänster för bolån och boendeekonomi. Ansvarig utgivare: Sebastian Wickert. © 2026 Booli Search Technologies AB."
https://www.booli.se/annons/5613775,2000,,,8591.0,,57.71295281,12.08102251,,yes,"4 rum, 112 m² på Brolyckan 13 – Booli Gå till innehåll Sök bostad Värdera Hitta mäklare Mäklarmatchning Sök mäklare Mäklarbyråer Sälja bostad på Booli Skaffa kunskap Ej på marknaden Brolyckan 13 Radhus · Sävedalen · Partille Boarea 112 m² Rum 4 rum Avgift 8 591 kr/mån Byggår 2000 Ansvarig mäklare Bostaden Föreningen Uppgifter från försäljningen 2025-02-19 : Det här radhuset är en bostadsrätt Den har 8 591 kr/mån i avgift Driftskostnaden är 1 100 kr/mån Lägenhetsnumret är 2213 Annons Betalar du onödigt mycket i ränta? Här kan du enkelt kolla om du skulle kunna få en bättre ränta hos SBAB! Jämför din ränta direkt! Karta Brolyckan 13, Sävedalen, Partille Laddar... Annons Påverka dina boendekostnader Annons Skaffa mer kunskap Vill du enkelt hålla koll på bostadsmarknaden? Här har vi har samlat artiklar och kunskap – oavsett om du ska köpa, sälja eller bo. Till artiklarna Vill du se fler radhus i området? Västra Götalands län Partille kommun Brolyckan HSB BRF Brolyckan Bostadens säljhistorik Försäljningar i närheten Tjänster Bostadssök Bostadsvärdering Kunskap Räntekartan Booli Pro Bannerannonsering För mäklare Sälja bostad Mäklare i Stockholm Mäklare i Göteborg Mäklare i Malmö Alla mäklarbyråer Alla mäklare Mäklararvoden Mäklarmatchning Om oss Om Booli Press Jobba här Kontakt Vanliga frågor Integritet Användarvillkor Integritetspolicy Om GDPR Cookies Cookieinställningar Ladda ned Google Play App Store Booli är en bostadssajt och en mäklarguide där du hittar Sveriges största samlade utbud av bostäder till salu, slutpriser och värderar din bostad. Vi är en del av SBAB:s trygga och enkla tjänster för bolån och boendeekonomi. Ansvarig utgivare: Sebastian Wickert. © 2026 Booli Search Technologies AB."
https://www.booli.se/bostad/3383823,1959,,,,,57.72518054,12.07764656,,yes,"4 rum, 94 m² på Hultvägen 7 värderas till 5 330 000 kr – Booli Gå till innehåll Sök bostad Värdera Hitta mäklare Mäklarmatchning Sök mäklare Mäklarbyråer Sälja bostad på Booli Skaffa kunskap Ej på marknaden Hultvägen 7 Kedjehus · Partille kommun Se Boolis värdering Boarea 94 m² Biarea 3 m² Rum 4 rum Tomtarea 475 m² Byggår 1959 Ansvarig mäklare Uppgifter från försäljningen 2025-01-02 : Det här kedjehuset är en äganderätt Driftskostnaden är 2 652 kr/mån Annons Betalar du onödigt mycket i ränta? Här kan du enkelt kolla om du skulle kunna få en bättre ränta hos SBAB! Jämför din ränta direkt! Karta Hultvägen 7, Partille kommun Laddar... Annons Påverka dina boendekostnader Annons Värdering av den här bostaden Våra värderingar är statistiska och bygger på uppgifter om bostaden, prisutvecklingen och jämförbara försäljningar i området. Se vad vi baserar boolis värderingar på Skaffa mer kunskap Vill du enkelt hålla koll på bostadsmarknaden? Här har vi har samlat artiklar och kunskap – oavsett om du ska köpa, sälja eller bo. Till artiklarna Vill du se fler kedjehus i området? Västra Götalands län Partille kommun Hultvägen Bostadens säljhistorik Försäljningar i närheten Tjänster Bostadssök Bostadsvärdering Kunskap Räntekartan Booli Pro Bannerannonsering För mäklare Sälja bostad Mäklare i Stockholm Mäklare i Göteborg Mäklare i Malmö Alla mäklarbyråer Alla mäklare Mäklararvoden Mäklarmatchning Om oss Om Booli Press Jobba här Kontakt Vanliga frågor Integritet Användarvillkor Integritetspolicy Om GDPR Cookies Cookieinställningar Ladda ned Google Play App Store Booli är en bostadssajt och en mäklarguide där du hittar Sveriges största samlade utbud av bostäder till salu, slutpriser och värderar din bostad. Vi är en del av SBAB:s trygga och enkla tjänster för bolån och boendeekonomi. Ansvarig utgivare: Sebastian Wickert. © 2026 Booli Search Technologies AB."
https://www.booli.se/bostad/3373144,1985,,,,,57.73394719,12.13124541,,yes,"6 rum, 154 m² på Vitsordsvägen 6 – Booli Gå till innehåll Sök bostad Värdera Hitta mäklare Mäklarmatchning Sök mäklare Mäklarbyråer Sälja bostad på Booli Skaffa kunskap Ej på marknaden Vitsordsvägen 6 Villa · Partille kommun Boarea 154 m² Biarea 11 m² Rum 6 rum Tomtarea 848 m² Byggår 1985 Ansvarig mäklare Uppgifter från försäljningen 2024-10-31 : Den här villan är en äganderätt Driftskostnaden är 3 750 kr/mån Annons Betalar du onödigt mycket i ränta? Här kan du enkelt kolla om du skulle kunna få en bättre ränta hos SBAB! Jämför din ränta direkt! Karta Vitsordsvägen 6, Partille kommun Laddar... Annons Påverka dina boendekostnader Annons Skaffa mer kunskap Vill du enkelt hålla koll på bostadsmarknaden? Här har vi har samlat artiklar och kunskap – oavsett om du ska köpa, sälja eller bo. Till artiklarna Vill du se fler villor i området? Västra Götalands län Partille kommun Vitsordsvägen Bostadens säljhistorik Försäljningar i närheten Tjänster Bostadssök Bostadsvärdering Kunskap Räntekartan Booli Pro Bannerannonsering För mäklare Sälja bostad Mäklare i Stockholm Mäklare i Göteborg Mäklare i Malmö Alla mäklarbyråer Alla mäklare Mäklararvoden Mäklarmatchning Om oss Om Booli Press Jobba här Kontakt Vanliga frågor Integritet Användarvillkor Integritetspolicy Om GDPR Cookies Cookieinställningar Ladda ned Google Play App Store Booli är en bostadssajt och en mäklarguide där du hittar Sveriges största samlade utbud av bostäder till salu, slutpriser och värderar din bostad. Vi är en del av SBAB:s trygga och enkla tjänster för bolån och boendeekonomi. Ansvarig utgivare: Sebastian Wickert. © 2026 Booli Search Technologies AB."
https://www.booli.se/bostad/3371145,1974,,,,,57.71795679,12.08202497,,yes,"94 m² på Fykelyckan 2 värderas till 5 120 000 kr – Booli Gå till innehåll Sök bostad Värdera Hitta mäklare Mäklarmatchning Sök mäklare Mäklarbyråer Sälja bostad på Booli Skaffa kunskap Ej på marknaden Fykelyckan 2 Radhus · Partille kommun Se Boolis värdering Boarea 94 m² Biarea 0 m² Tomtarea 125 m² Byggår 1974 Ansvarig mäklare Uppgifter från försäljningen 2024-09-20 : Det här radhuset är en äganderätt Annons Betalar du onödigt mycket i ränta? Här kan du enkelt kolla om du skulle kunna få en bättre ränta hos SBAB! Jämför din ränta direkt! Karta Fykelyckan 2, Partille kommun Laddar... Annons Påverka dina boendekostnader Annons Värdering av den här bostaden Våra värderingar är statistiska och bygger på uppgifter om bostaden, prisutvecklingen och jämförbara försäljningar i området. Se vad vi baserar boolis värderingar på Skaffa mer kunskap Vill du enkelt hålla koll på bostadsmarknaden? Här har vi har samlat artiklar och kunskap – oavsett om du ska köpa, sälja eller bo. Till artiklarna Vill du se fler radhus i området? Västra Götalands län Partille kommun Fykelyckan Bostadens säljhistorik Försäljningar i närheten Tjänster Bostadssök Bostadsvärdering Kunskap Räntekartan Booli Pro Bannerannonsering För mäklare Sälja bostad Mäklare i Stockholm Mäklare i Göteborg Mäklare i Malmö Alla mäklarbyråer Alla mäklare Mäklararvoden Mäklarmatchning Om oss Om Booli Press Jobba här Kontakt Vanliga frågor Integritet Användarvillkor Integritetspolicy Om GDPR Cookies Cookieinställningar Ladda ned Google Play App Store Booli är en bostadssajt och en mäklarguide där du hittar Sveriges största samlade utbud av bostäder till salu, slutpriser och värderar din bostad. Vi är en del av SBAB:s trygga och enkla tjänster för bolån och boendeekonomi. Ansvarig utgivare: Sebastian Wickert. © 2026 Booli Search Technologies AB."
https://www.booli.se/bostad/1787148,1936,,,,,57.75015398,12.15406633,,yes,"6 rum, 121 m² på Nedre Östergårdsvägen 6 värderas till 5 830 000 kr – Booli Gå till innehåll Sök bostad Värdera Hitta mäklare Mäklarmatchning Sök mäklare Mäklarbyråer Sälja bostad på Booli Skaffa kunskap Ej på marknaden Nedre Östergårdsvägen 6 Villa · Partille kommun Se Boolis värdering Boarea 121 m² Biarea 19 m² Rum 6 rum Tomtarea 1 025 m² Byggår 1936 Ansvarig mäklare Uppgifter från försäljningen 2024-08-12 : Den här villan är en äganderätt Driftskostnaden är 4 266 kr/mån Annons Betalar du onödigt mycket i ränta? Här kan du enkelt kolla om du skulle kunna få en bättre ränta hos SBAB! Jämför din ränta direkt! Karta Nedre Östergårdsvägen 6, Partille kommun Laddar... Annons Påverka dina boendekostnader Annons Värdering av den här bostaden Våra värderingar är statistiska och bygger på uppgifter om bostaden, prisutvecklingen och jämförbara försäljningar i området. Se vad vi baserar boolis värderingar på Skaffa mer kunskap Vill du enkelt hålla koll på bostadsmarknaden? Här har vi har samlat artiklar och kunskap – oavsett om du ska köpa, sälja eller bo. Till artiklarna Vill du se fler villor i området? Västra Götalands län Partille kommun Nedre Östergårdsvägen Bostadens säljhistorik Försäljningar i närheten Tjänster Bostadssök Bostadsvärdering Kunskap Räntekartan Booli Pro Bannerannonsering För mäklare Sälja bostad Mäklare i Stockholm Mäklare i Göteborg Mäklare i Malmö Alla mäklarbyråer Alla mäklare Mäklararvoden Mäklarmatchning Om oss Om Booli Press Jobba här Kontakt Vanliga frågor Integritet Användarvillkor Integritetspolicy Om GDPR Cookies Cookieinställningar Ladda ned Google Play App Store Booli är en bostadssajt och en mäklarguide där du hittar Sveriges största samlade utbud av bostäder till salu, slutpriser och värderar din bostad. Vi är en del av SBAB:s trygga och enkla tjänster för bolån och boendeekonomi. Ansvarig utgivare: Sebastian Wickert. © 2026 Booli Search Technologies AB."
https://www.booli.se/bostad/1672912,1960,,,,,57.74177051,12.08111408,,yes,"6 rum, 119 m² på Jennyhillsvägen 1C värderas till 4 430 000 kr – Booli Gå till innehåll Sök bostad Värdera Hitta mäklare Mäklarmatchning Sök mäklare Mäklarbyråer Sälja bostad på Booli Skaffa kunskap Ej på marknaden Jennyhillsvägen 1C Radhus · Partille kommun Se Boolis värdering Boarea 119 m² Biarea 2 m² Rum 6 rum Tomtarea 188 m² Byggår 1960 Ansvarig mäklare Uppgifter från försäljningen 2024-06-28 : Det här radhuset är en äganderätt Driftskostnaden är 3 083 kr/mån Annons Betalar du onödigt mycket i ränta? Här kan du enkelt kolla om du skulle kunna få en bättre ränta hos SBAB! Jämför din ränta direkt! Karta Jennyhillsvägen 1C, Partille kommun Laddar... Annons Påverka dina boendekostnader Annons Värdering av den här bostaden Våra värderingar är statistiska och bygger på uppgifter om bostaden, prisutvecklingen och jämförbara försäljningar i området. Se vad vi baserar boolis värderingar på Skaffa mer kunskap Vill du enkelt hålla koll på bostadsmarknaden? Här har vi har samlat artiklar och kunskap – oavsett om du ska köpa, sälja eller bo. Till artiklarna Vill du se fler radhus i området? Västra Götalands län Partille kommun Jennyhillsvägen Bostadens säljhistorik Försäljningar i närheten Tjänster Bostadssök Bostadsvärdering Kunskap Räntekartan Booli Pro Bannerannonsering För mäklare Sälja bostad Mäklare i Stockholm Mäklare i Göteborg Mäklare i Malmö Alla mäklarbyråer Alla mäklare Mäklararvoden Mäklarmatchning Om oss Om Booli Press Jobba här Kontakt Vanliga frågor Integritet Användarvillkor Integritetspolicy Om GDPR Cookies Cookieinställningar Ladda ned Google Play App Store Booli är en bostadssajt och en mäklarguide där du hittar Sveriges största samlade utbud av bostäder till salu, slutpriser och värderar din bostad. Vi är en del av SBAB:s trygga och enkla tjänster för bolån och boendeekonomi. Ansvarig utgivare: Sebastian Wickert. © 2026 Booli Search Technologies AB."
